mstardisk,mstarspheroid,sfrdisk,sfrspheroid,mzgasdisk,mzhothalo,mcolddisk,halomass,mbh,mhot
50265700000,19370400000,0,0,177146000,41165000000,17019700000,553120000000000,93493300,56324700000000
0,358382000000,0,5649150000,14208300,83997300000,820867000,552960000000000,620345000,68850200000000
0,312208000000,0,0,59633300,86019400000,8535500000,552370000000000,992817000,68805700000000
243567000000,76397100000,0,0,146739000,18730300000,10312100000,552360000000000,152891000,46057200000000
164937000000,252884000000,0,2072390000,167274000,27235400000,9988590000,552010000000000,637070000,53291900000000
318878000000,181760000000,0,0,1091530000,91470700000,66722800000,551900000000000,713143000,69147200000000
0,76669200000,0,0,69627100,44445500000,13937600000,551750000000000,171162000,62327000000000
0,177575000000,0,0,7883410,50074600000,4141210000,551680000000000,321690000,58055900000000
0,280255000000,0,0,15920800,62641900000,4391270000,551410000000000,664576000,66987500000000
0,302559000000,0,0,34999900,67707400000,5398070000,550990000000000,728910000,67584700000000
0,191638000000,0,0,70212100,78730200000,7006480000,550960000000000,393164000,71396600000000
77682500000,29254900000,0,0,151802000,10315900000,9827180000,550760000000000,75187900,40823100000000
0,242745000000,0,0,65336000,50164600000,5102290000,550070000000000,419446000,55818800000000
0,125152000000,0,0,35501500,33589700000,4649970000,549990000000000,268860000,54589200000000
0,183765000000,0,0,43424100,99147000000,6797630000,548860000000000,355195000,68469500000000
0,293038000000,0,0,96909600,34649300000,10319400000,548810000000000,630212000,45166800000000
0,130699000000,0,0,127682000,52012800000,7698330000,548470000000000,220587000,60549200000000
139460000000,195053000000,0,0,186138000,96901800000,15903400000,548340000000000,691510000,69498500000000
0,385900000000,0,0,77002700,85131800000,5358710000,548310000000000,577632000,74429100000000
125752000000,124113000000,0,0,221975000,106616000000,15742900000,547440000000000,388118000,73512600000000
0,277645000000,0,0,17881500,84781800000,12551000000,547350000000000,354343000,67510800000000
0,504427000000,0,709711000,36385800,48789700000,3362920000,547190000000000,892897000,52717000000000
0,334546000000,0,0,136022000,83795200000,7581770000,546870000000000,1764080000,67237300000000
0,338772000000,0,0,53225900,93974300000,4987460000,546120000000000,538463000,65642900000000
145707000000,233197000000,0,820614000,161998000,111322000000,12178400000,546020000000000,590447000,71923700000000
0,417174000000,0,0,27996000,68803300000,3969180000,546000000000000,793540000,63603200000000
0,232633000000,0,0,60520100,61755200000,11123500000,545530000000000,247667000,60652100000000
0,64121900000,0,0,73584800,93202500000,11504700000,544580000000000,282555000,66789300000000
0,266112000000,0,0,51787900,85559400000,9590930000,544410000000000,852868000,72045000000000
0,450585000000,0,0,21505600,95292300000,3466950000,544330000000000,623950000,60549000000000
40512000000,58740800000,0,5457560000,94453500,58240800000,7228960000,543480000000000,174938000,59051700000000
375344000000,48761400000,2548670000,15304100000,1115190000,101386000000,64110400000,543070000000000,260002000,72816500000000
0,182998000000,0,0,6476360,34274300000,474695000,542510000000000,311331000,44204300000000
0,141137000000,0,0,53243700,75137300000,12886400000,541610000000000,502598000,65645000000000
75797900000,77085700000,0,0,141286000,72789600000,12520700000,541590000000000,180605000,59997800000000
0,125600000000,0,0,124108000,83463700000,15694800000,540830000000000,279003000,70590000000000
0,207044000000,0,0,56403700,93598500000,9724740000,540160000000000,522113000,67557500000000
0,69876100000,0,0,17627700,27246200000,6054540000,540130000000000,99542000,41037100000000
0,233908000000,0,0,27789100,80301400000,2418340000,540130000000000,483974000,69347600000000
227672000000,157857000000,0,0,178062000,99287500000,19396100000,540050000000000,388459000,68474700000000
256976000000,88698800000,0,0,485999000,74250100000,27583100000,539720000000000,440992000,67413300000000
0,63267700000,0,0,36177900,61438400000,4165380000,539710000000000,209129000,61056600000000
0,133235000000,0,0,76461900,54626200000,12300100000,539190000000000,655052000,56419400000000
6335340000,45432900000,0,0,51913300,46971500000,9633000000,538890000000000,133667000,60263000000000
0,220194000000,0,0,36403600,79479600000,11224400000,537960000000000,407303000,69802600000000
35042400000,97258200000,0,466538000,34466500,50838300000,1045840000,537910000000000,214073000,50389300000000
0,248826000000,0,20342500000,24262700,63582400000,2622730000,537880000000000,613052000,60745300000000
0,221229000000,0,0,4180940,74287400000,2533830000,537370000000000,548662000,60607800000000
0,105484000000,0,0,118651000,82605200000,10242400000,537250000000000,359396000,69536800000000
0,394155000000,0,0,50954700,82446900000,10144700000,537230000000000,1179350000,67600600000000
248324000000,89881300000,0,0,280861000,119070000000,29527200000,536990000000000,210251000,72504000000000
0,154491000000,0,0,93111500,85069100000,19494900000,536520000000000,274239000,71566700000000
59505800000,171710000000,0,0,53135200,56939700000,1482450000,536440000000000,361209000,53865900000000
0,202773000000,0,0,161172000,94604200000,16335500000,535820000000000,619552000,68637700000000
66042300000,211603000000,0,0,110219000,104561000000,9481560000,535520000000000,593273000,73564100000000
0,195624000000,0,0,7136690,65368700000,2796570000,535070000000000,459839000,60935800000000
0,215012000000,0,3239690000,37187400,45096000000,3978800000,533970000000000,413668000,53634200000000
57532600000,47207600000,0,0,101780000,77785700000,20475300000,533700000000000,182894000,67250900000000
19134400000,243590000000,0,0,105183000,108141000000,10134500000,533610000000000,361151000,70208900000000
0,221416000000,0,0,42611000,99036500000,11268800000,533170000000000,492324000,72700000000000
0,190119000000,0,0,8110330,47500700000,2161500000,532500000000000,357306000,56806400000000
0,186231000000,0,0,27790200,52858500000,2483230000,531790000000000,495947000,56466800000000
0,247597000000,0,0,152330000,79158500000,12439300000,531690000000000,372381000,68222600000000
480397000000,300748000000,0,0,472162000,74478500000,19569800000,531410000000000,556060000,59815300000000
0,456466000000,0,27653600000,54083700,75653700000,3563580000,531170000000000,501356000,65163700000000
0,153945000000,0,0,52541600,83708500000,7228050000,531060000000000,422148000,62213400000000
0,198380000000,0,0,3550250,74667200000,2386230000,531050000000000,314814000,71663400000000
484835000000,241150000000,0,0,391610000,97080800000,23664500000,530990000000000,534604000,70465800000000
0,324698000000,0,0,83526900,85064000000,5259250000,530660000000000,689943000,71048300000000
0,499632000000,0,0,112781000,76800700000,4163280000,529200000000000,918874000,64589800000000
0,328544000000,0,0,14748200,79577100000,4365160000,528720000000000,851456000,66706600000000
0,213826000000,0,0,12002500,72497300000,1836770000,528550000000000,561276000,51178500000000
0,221807000000,0,0,15498100,75027200000,3891360000,528350000000000,809629000,62844400000000
198401000000,55240400000,0,0,423093000,77636300000,29918800000,528150000000000,228296000,64601800000000
0,100997000000,0,0,60471300,47866000000,7605930000,527680000000000,749778000,59574300000000
0,149198000000,0,0,24015000,73561000000,5335180000,527370000000000,272285000,63104500000000
64890700000,65092100000,0,0,154037000,65841900000,9774140000,527180000000000,269143000,61162600000000
0,212222000000,0,0,59688900,86685400000,9461490000,527160000000000,405999000,66343700000000
0,155213000000,0,0,87289900,43675200000,8460190000,526870000000000,395467000,52680700000000
0,112577000000,0,0,31116900,64251400000,12207500000,526830000000000,236804000,59614000000000
43459700000,107230000000,0,1203790000,180899000,86615800000,18446800000,526170000000000,338222000,70453300000000
0,209516000000,0,2938790000,5177250,58594700000,382574000,525840000000000,733923000,61918900000000
106430000000,147070000000,0,0,145300000,90756600000,17333600000,525560000000000,428149000,67478200000000
0,339116000000,0,0,142011000,20886000000,8221840000,525180000000000,456140000,39698300000000
0,399017000000,0,0,49770600,71297700000,11023300000,525000000000000,652389000,63069000000000
0,342916000000,0,0,156393000,94782500000,15963400000,524730000000000,674825000,69914800000000
0,276723000000,0,3009310000,56018400,57994600000,5013700000,524270000000000,295959000,49273100000000
0,137073000000,0,0,14231800,38349900000,2107890000,524260000000000,382849000,44560400000000
0,324711000000,0,263761000,111647000,47784800000,6619460000,523290000000000,873076000,60263200000000
330282000000,96827700000,0,0,273733000,86314700000,30006400000,523090000000000,284291000,64954600000000
86688700000,82345200000,0,0,163055000,54451300000,11537800000,523080000000000,306722000,51773800000000
0,292492000000,0,0,15948500,76059000000,4104740000,521880000000000,608125000,67217200000000
28363400000,29863500000,0,0,92555700,88905900000,17991400000,521290000000000,85858200,62707900000000
0,194402000000,0,0,69084600,64344200000,6412600000,521160000000000,359770000,64375100000000
0,219381000000,0,17097700000,19267500,105954000000,2307610000,521150000000000,472588000,70219300000000
0,198329000000,0,0,70610200,48354200000,10971400000,520960000000000,281183000,54347600000000
83021000000,169516000000,0,575156000,113683000,47688500000,5913530000,520850000000000,540013000,57615700000000
0,204297000000,0,0,85828100,57679400000,4887010000,520550000000000,400420000,59519800000000
0,187926000000,0,0,3893410,56884400000,1695050000,520240000000000,591942000,54833400000000
0,94893700000,0,9677250000,115845000,72399300000,15656300000,519850000000000,294957000,67567500000000
0,86935200000,0,0,121307000,82961400000,19058500000,519670000000000,405394000,69731400000000
0,78124900000,0,0,41518000,78034800000,14365700000,518980000000000,438105000,65704400000000
33791500000,106824000000,0,1662650000,84843500,83632300000,5387210000,518170000000000,305614000,67043600000000
258589000000,127735000000,0,0,421702000,64754700000,35939700000,517800000000000,391839000,69878200000000
31963600000,48543500000,0,0,101457000,76397300000,12471400000,516550000000000,206119000,60661400000000
0,67302200000,0,0,81918000,73567900000,14047300000,515870000000000,186392000,63518600000000
49752000000,89034600000,0,0,973449000,67722200000,91661200000,514870000000000,595929000,64237000000000
0,280167000000,0,0,97920100,70125400000,3675960000,513820000000000,478821000,58406700000000
50884400000,86994100000,0,0,76028500,87481200000,18347800000,513060000000000,172325000,63820100000000
0,194597000000,0,2129430000,87915200,60059100000,7171860000,511950000000000,476662000,59686200000000
0,132701000000,0,3684470000,7473900,23312100000,475033000,511720000000000,125702000,35333200000000
0,167100000000,0,736764000,82300600,64119400000,13691200000,511370000000000,463740000,69432500000000
0,129444000000,0,0,85343300,64713400000,13099700000,511220000000000,351089000,58572700000000
0,209658000000,0,0,37876700,56331000000,10173300000,511130000000000,332894000,51421600000000
0,205496000000,0,0,68238600,66359400000,4721230000,510060000000000,572804000,59860700000000
107528000000,150896000000,0,0,173812000,97767000000,15161400000,509700000000000,509896000,66892800000000
0,561171000000,0,0,90374600,103175000000,10043000000,508680000000000,711891000,67127000000000
62426200000,115509000000,0,0,86588400,67495400000,12397500000,508550000000000,395503000,61629200000000
0,151930000000,0,0,99964200,77520700000,11387600000,507740000000000,381224000,62341000000000
60485500000,147750000000,0,0,109275000,98914900000,7671370000,507650000000000,333450000,61662300000000
7330980000,98080000000,0,0,111750000,88872400000,13929000000,507620000000000,323577000,63585900000000
0,84295500000,0,0,113295000,61873000000,9648820000,507440000000000,304459000,55569400000000
0,350081000000,0,0,191631000,95283800000,14240300000,507100000000000,935124000,64279400000000
0,283867000000,0,0,13496300,11435900000,1155620000,506920000000000,697492000,39066100000000
0,131935000000,0,1098410000,74379500,29513100000,3638720000,506860000000000,276842000,50105200000000
0,158472000000,0,0,50611900,70705700000,14434000000,506380000000000,229191000,60096400000000
0,452394000000,0,0,142870000,66788000000,8584550000,506160000000000,920591000,56199700000000
0,288569000000,0,76978100,2272220,16204900000,224254000,505470000000000,637410000,37312200000000
23378900000,88170700000,0,0,69303900,64189700000,4807880000,505010000000000,172076000,54122200000000
185952000000,116399000000,0,0,293646000,78017700000,21871800000,504890000000000,343030000,60397400000000
0,404447000000,0,0,80784100,85462600000,10684500000,504650000000000,868470000,63268500000000
0,292919000000,0,0,213197000,75052100000,9656850000,504600000000000,603784000,63920100000000
0,134321000000,0,5850130000,105339000,51941500000,8381210000,503600000000000,252386000,56022700000000
0,180712000000,0,0,187360000,92951100000,21058000000,502750000000000,572883000,67527400000000
0,314536000000,0,0,48378700,69267300000,12109000000,502460000000000,433987000,64775400000000
0,598302000000,0,0,48536000,66974200000,6915780000,502430000000000,997956000,64420200000000
90846800000,170861000000,0,0,165842000,57791400000,16698200000,502330000000000,700870000,66207000000000
0,242801000000,0,0,0,1581170000,0,502290000000000,560098000,1974760000000
0,248737000000,0,0,161216000,68099500000,24918200000,502000000000000,372268000,65652200000000
0,106809000000,0,5948400000,6661400,35502800000,860620000,501380000000000,245083000,47022600000000
0,529046000000,0,0,1964970,48411600000,357106000,501320000000000,906453000,64136600000000
142123000000,83316600000,0,0,238756000,61215800000,21650900000,501240000000000,323947000,57574000000000
0,144800000000,0,0,78951100,96288200000,14595700000,501170000000000,610533000,62431700000000
0,313522000000,0,5217840000,961014,75613800000,672729000,500440000000000,592078000,63824400000000
0,128824000000,0,0,16141700,45341900000,3737940000,500200000000000,456620000,55560500000000
24344800000,49090000000,0,0,103313000,82738800000,15677200000,500020000000000,219278000,62135100000000
434548000000,133283000000,0,3873120000,321515000,45604100000,15385500000,499750000000000,286843000,48139200000000
0,528062000000,0,0,23214300,51851300000,1564880000,499750000000000,506366000,49361000000000
0,124522000000,0,2741290000,89123500,47952300000,12214000000,499160000000000,511442000,55903200000000
81262300000,83055800000,0,1121810000,162822000,62386200000,6357040000,499050000000000,323824000,43775800000000
0,388171000000,0,3727900000,1426140,62137900000,752517000,498040000000000,660079000,60555300000000
24678300000,114272000000,0,0,44029400,100901000000,6168670000,497680000000000,404515000,63161500000000
0,125265000000,0,698874000,76760600,51389800000,7375200000,497500000000000,189358000,53103800000000
0,324879000000,0,0,33777100,56250800000,4577670000,497020000000000,1141320000,56134400000000
91209800000,159932000000,0,696221000,231595000,53043900000,15778700000,495540000000000,518970000,59307400000000
0,46347200000,0,0,22537800,18262600000,2809610000,495330000000000,169779000,38929300000000
85294300000,140851000000,0,0,112483000,67586300000,5475240000,494970000000000,283770000,56738000000000
0,313302000000,0,0,30528700,61922100000,12562100000,494800000000000,315847000,56862700000000
142147000000,252826000000,0,0,28016300,51606200000,2235980000,494480000000000,333260000,53274000000000
0,90780800000,0,0,39259800,51816300000,2898090000,494240000000000,304901000,52315500000000
0,36521800000,0,0,58390200,54901400000,5145710000,493780000000000,145141000,49665700000000
186007000000,44890900000,0,0,367424000,75574700000,25232900000,493680000000000,160807000,60010200000000
0,474900000000,0,18930200000,27275900,51336900000,2440640000,493280000000000,669876000,52342000000000
0,124881000000,0,0,108958000,93403300000,16508700000,493060000000000,409163000,63463300000000
0,69930300000,0,0,9388450,54196500000,1670180000,492380000000000,207373000,57088100000000
0,198863000000,0,0,27931800,40958200000,4729650000,492200000000000,339630000,44926500000000
0,160953000000,0,0,30290700,45372000000,5180050000,492140000000000,258681000,43449700000000
0,319050000000,0,0,25239100,70257300000,2198460000,491850000000000,511937000,55266300000000
0,275628000000,0,0,107462000,105039000000,10028700000,491850000000000,392528000,60175700000000
0,149813000000,0,3765990000,32341500,89607700000,792329000,491680000000000,473954000,59933900000000
0,240582000000,0,0,29347600,82774700000,3421540000,491250000000000,924963000,62245700000000
0,289601000000,0,0,43221000,75451000000,8641800000,490710000000000,541651000,60716300000000
0,309384000000,0,391158000,36489300,68433000000,6252550000,490320000000000,597930000,53657400000000
287285000,101814000000,0,0,82847000,65541900000,13404300000,490230000000000,236542000,68314000000000
0,351850000000,0,0,54390100,62098600000,4046950000,490100000000000,689806000,53779700000000
0,229415000000,0,0,136224000,55038500000,6039880000,490060000000000,583469000,56301800000000
0,94902000000,0,0,45315300,86938200000,11670100000,489820000000000,187493000,60594300000000
72824400000,93857500000,0,0,104847000,79705800000,13240900000,489720000000000,260376000,60697100000000
0,287738000000,0,0,118022000,74481900000,8777210000,489570000000000,628990000,60729700000000
63958900000,137404000000,0,0,109592000,34445700000,9954240000,489280000000000,413368000,49206000000000
0,283471000000,0,0,95906600,55088300000,2264580000,489250000000000,620077000,49714300000000
156760000000,192320000000,0,5269720000,91409400,81860100000,4403600000,488940000000000,296344000,60445000000000
155816000000,111255000000,0,0,176528000,93427800000,23512600000,488880000000000,243520000,66221000000000
54874400000,210740000000,0,0,97016000,95064500000,4738500000,488840000000000,620204000,64805600000000
14702100000,8276670000,0,0,23825000,40147300000,7626300000,488790000000000,54621200,41982000000000
0,106086000000,0,4823010000,1417230,57283000000,848102000,488590000000000,395321000,56602100000000
103338000000,175955000000,0,0,94562400,88326400000,7185270000,487790000000000,337190000,58227500000000
0,157363000000,0,0,64525600,90699100000,10317400000,487360000000000,445422000,60732700000000
0,135147000000,0,0,27301100,82006400000,9444950000,487070000000000,491081000,59676300000000
0,204049000000,0,0,38631400,87156400000,11381400000,487020000000000,496732000,59098100000000
0,109091000000,0,0,2679170,12188300000,3463310000,486720000000000,222049000,38943700000000
71807600000,169334000000,0,1578360000,121969000,72622700000,11669500000,486040000000000,565303000,63902500000000
0,401721000000,0,0,47995800,93999700000,3947970000,485530000000000,816594000,63113700000000
0,225275000000,0,0,54360100,24312500000,8409310000,484790000000000,525686000,42941800000000
0,68685500000,0,0,35833100,58091200000,5541440000,484720000000000,256649000,48031300000000
0,139952000000,0,0,55476100,31224400000,1758480000,484500000000000,373583000,48387100000000
0,277710000000,0,0,23535000,64264100000,2491910000,484360000000000,829727000,50226700000000
300454000000,109882000000,0,0,466375000,66137500000,24434000000,484110000000000,283650000,55859900000000
238738000000,120921000000,0,0,243326000,32160300000,14056400000,484070000000000,258285000,34911200000000
261778000000,119380000000,0,15633500000,938898000,78232700000,93852200000,483690000000000,442302000,59175600000000
0,142478000000,0,0,63983400,48212800000,1802200000,483680000000000,289794000,51895400000000
217297000000,99298600000,0,0,375360000,53269700000,26547400000,483190000000000,395100000,48896300000000
224648000000,162908000000,0,0,214773000,70548800000,20020200000,482020000000000,363552000,53167100000000
233246000000,81376800000,0,0,380920000,59220400000,22191200000,481260000000000,227681000,55395900000000
0,72850100000,0,0,65131400,13670900000,10094100000,480920000000000,463391000,14247400000000
0,99898700000,0,0,19073100,36183400000,6768330000,480730000000000,327666000,48226000000000
9418370000,407925000000,0,0,265456000,59411200000,10178500000,480260000000000,493833000,53579200000000
0,337374000000,0,0,23988900,78507800000,4600530000,480140000000000,797643000,62990600000000
0,43340600000,0,0,29620000,5727450000,5169800000,479890000000000,60430100,9484910000000
0,410675000000,0,0,95142300,73871400000,9068790000,479690000000000,465572000,54511400000000
0,203044000000,0,0,30298800,58419900000,2387860000,479470000000000,396496000,59970300000000
0,484010000000,0,0,37251400,100374000000,8633490000,479420000000000,867742000,59592700000000
0,222628000000,0,2056670000,56172200,69705800000,5593580000,479400000000000,780544000,55704400000000
0,151251000000,0,2899460000,80392300,47445400000,9310790000,479130000000000,491355000,47979500000000
0,103443000000,0,0,17840000,57734800000,10986000000,478960000000000,173520000,56418900000000
499681000000,112304000000,0,0,268312000,80638500000,26863600000,478740000000000,233588000,54854700000000
243552000000,105311000000,0,0,237451000,72047100000,16566300000,478500000000000,273775000,61024000000000
0,322321000000,0,24831600000,39097900,69797400000,3696640000,478230000000000,430555000,66355900000000
32500800000,219221000000,0,0,149407000,92278700000,6664780000,478120000000000,760811000,66955400000000
0,117183000000,0,0,31189100,41298700000,3100220000,477600000000000,197150000,44650500000000
0,249925000000,0,0,82854400,83681000000,3890200000,477300000000000,1159310000,58417900000000
0,297910000000,0,0,112573000,42041400000,11158300000,477270000000000,323685000,46284300000000
0,283109000000,0,0,45441400,77659600000,3186240000,476270000000000,338410000,58499700000000
2093260000,9266100000,12248100000,0,341291000,53615600000,252430000000,476140000000000,100776000,59266100000000
0,156902000000,0,0,43296900,73309500000,6763080000,476020000000000,286608000,55256000000000
0,117145000000,0,0,81771400,33758100000,11011300000,475960000000000,155799000,43900700000000
0,176020000000,0,0,67216600,64075000000,13615400000,475600000000000,257658000,61515900000000
0,74907100000,0,0,4917060,22485900000,5302240000,475590000000000,260152000,48649200000000
0,89097300000,0,0,8250920,62899600000,6386570000,475560000000000,378232000,58414300000000
0,73019300000,0,0,8835300,45097700000,9705060000,475080000000000,199742000,59861300000000
0,221412000000,0,0,29643500,51712600000,4175010000,473810000000000,488624000,52241400000000
0,29437600000,0,0,2818320,13171100000,4222430000,473610000000000,49977900,38738500000000
296021000000,90447500000,0,0,374159000,51864500000,26923100000,473390000000000,272000000,49535000000000
70762600,386202000000,0,0,94484300,37234800000,6774390000,473310000000000,550257000,51831600000000
362367000000,110943000000,0,0,391849000,58055100000,26542000000,472890000000000,252347000,50965200000000
0,322828000000,0,0,22722700,92424500000,2883200000,472620000000000,484624000,62595000000000
172118000000,98882800000,0,0,183944000,81055200000,16233900000,472610000000000,239523000,61247600000000
0,150233000000,0,0,81507400,67077900000,9524190000,472520000000000,494127000,59703800000000
0,51819500000,0,0,18572200,40071400000,7220170000,471820000000000,230459000,56067000000000
0,210808000000,0,324348000,40133000,42454800000,4100480000,471060000000000,278437000,44490800000000
0,184248000000,0,0,9232810,69360400000,1804930000,470320000000000,454646000,55486000000000
0,291573000000,0,0,100329000,54392400000,3712530000,470150000000000,575245000,45316200000000
0,207276000000,0,5273280000,9512780,77890800000,679877000,469730000000000,422117000,51446900000000
0,167434000000,0,0,21082600,62833600000,4578660000,469640000000000,380841000,55830800000000
17252000,68082100000,0,0,83520500,28475500000,13454500000,469420000000000,244432000,31159900000000
0,212879000000,0,4448310000,4935510,57616800000,573515000,468300000000000,360949000,57204100000000
0,85300900000,0,0,90624600,75920200000,10109800000,468270000000000,204125000,59260700000000
0,93209000000,0,0,87834200,82890500000,11226600000,468240000000000,251361000,57893200000000
0,152257000000,0,0,90741000,42753600000,7912780000,468090000000000,277106000,55319300000000
300677000000,169134000000,0,0,247665000,83504800000,21206700000,467850000000000,410778000,58724100000000
0,155553000000,0,0,31474700,41338300000,9839040000,467650000000000,382900000,49271900000000
194394000000,77954900000,0,0,359762000,42928100000,22460100000,466850000000000,255434000,52360100000000
3959390000,97607100000,0,0,76986700,28390500000,7795660000,466450000000000,286744000,42049500000000
0,162233000000,0,0,39503000,86401300000,7921150000,466410000000000,376259000,57597200000000
0,256913000000,0,0,17293300,75597400000,1701530000,466340000000000,314613000,56807900000000
0,258657000000,0,5441610000,9789650,50314800000,1156720000,465650000000000,376266000,53697200000000
0,200413000000,0,0,11050100,64409400000,6099410000,465600000000000,245400000,58049600000000
0,182654000000,0,0,26834600,74510100000,9650190000,465360000000000,771123000,59469300000000
0,103448000000,0,0,76846000,50690900000,10447400000,464740000000000,118664000,49896500000000
0,361830000000,0,0,171984000,94343000000,12512900000,464150000000000,1229510000,63356000000000
0,234132000000,0,0,92901100,72895300000,13187300000,463980000000000,403091000,57212400000000
0,79005000000,0,0,81201800,66536400000,7322910000,463880000000000,213775000,55520000000000
107563000000,92315000000,0,0,116885000,55721200000,10235600000,463460000000000,200179000,48486600000000
0,340144000000,0,0,12991900,16515600000,2598600000,463390000000000,720957000,34861700000000
9149220000,82499800000,7544870000,0,100712000,82882100000,6344780000,463270000000000,219851000,58340000000000
66991400000,126683000000,0,0,153068000,73782800000,9067600000,463160000000000,449290000,57118300000000
0,80263400000,0,0,50701400,50614400000,11821700000,462840000000000,153509000,50338200000000
0,240203000000,0,0,47315500,75874900000,11016800000,462790000000000,456448000,51135600000000
0,341507000000,0,0,31237000,78184500000,2107870000,462680000000000,753175000,60417700000000
0,149434000000,0,0,85139100,97719000000,8148170000,462640000000000,417676000,63164200000000
0,302868000000,0,0,20804600,65311600000,5107240000,462490000000000,248135000,48389000000000
0,209004000000,0,0,92645400,84279100000,12325000000,462470000000000,395011000,59323000000000
0,170175000000,0,0,63699300,42519300000,9067720000,462030000000000,233452000,51255400000000
0,219390000000,0,0,53023200,49796200000,3889050000,461760000000000,358877000,37796200000000
0,117763000000,0,2012820000,54020100,54800500000,8135460000,461270000000000,207072000,53457600000000
0,51683400000,0,0,55198800,67399000000,8589910000,460860000000000,238837000,54602300000000
285668000000,334261000000,0,214345000,386541000,80843100000,13637400000,460600000000000,1224670000,61001000000000
0,151735000000,0,0,20695800,42872100000,9610580000,460400000000000,265403000,56813400000000
117362000000,86303400000,0,0,178385000,69997700000,14066500000,460320000000000,298369000,58291700000000
224114000000,100872000000,0,3885520000,440825000,70397500000,27518200000,460170000000000,307291000,58820700000000
0,76717900000,0,0,71174700,45129700000,7563340000,459160000000000,269709000,43807900000000
0,140918000000,0,19097200000,34558600,66438500000,2462180000,459020000000000,379897000,56793000000000
0,72592400000,0,0,215819,5737080000,232242000,458930000000000,167360000,26208800000000
0,669012000000,0,928755000,201565000,65015400000,7941700000,458900000000000,687439000,57266400000000
0,302874000000,0,0,61939100,75703400000,8760800000,458490000000000,556666000,60980400000000
47847200000,89549300000,0,0,178599000,76336500000,14660100000,458200000000000,249581000,61410500000000
0,184578000000,0,0,69795300,83829700000,15007400000,457350000000000,173312000,58633300000000
74416800000,26771800000,0,0,206096000,31244000000,12651200000,456570000000000,91493700,43088900000000
468359000000,122537000000,0,0,414203000,79403500000,31322400000,456420000000000,359335000,52133200000000
0,313298000000,0,0,8439190,68945900000,1023530000,456070000000000,724247000,51160700000000
77388300000,71051700000,0,0,246385000,65113900000,19593600000,455710000000000,282509000,51051500000000
0,303030000000,0,0,137202000,64364200000,12032200000,455430000000000,420925000,54201500000000
254559000000,68229300000,0,0,331762000,75982300000,26172300000,455290000000000,255235000,55791500000000
566645000000,91243800000,0,0,617909000,98130600000,41013300000,455090000000000,292289000,60350800000000
111771000000,108472000000,0,0,167909000,37734900000,15983300000,454690000000000,315482000,39166500000000
0,179115000000,0,7159350000,74272700,55939800000,4057860000,454500000000000,342418000,58322900000000
0,190662000000,0,0,76781700,45438200000,12435700000,454170000000000,269968000,52473800000000
0,118807000000,0,0,48270700,39812300000,2578120000,454160000000000,597274000,44711300000000
123075000000,236699000000,0,0,109798000,70680400000,6319300000,454050000000000,591187000,54273100000000
0,114388000000,0,0,38078700,66776900000,8345250000,453890000000000,148061000,54272100000000
526737000000,65994300000,0,0,1230390000,85570800000,66054400000,453580000000000,315307000,57056600000000
0,232927000000,0,0,2689890,33537600000,1520200000,453450000000000,380087000,44218000000000
0,337053000000,0,0,36913500,58432500000,9976440000,453150000000000,691881000,56716200000000
0,174995000000,0,1897650000,52157600,50081800000,7153840000,452840000000000,280805000,49385200000000
0,218266000000,0,4766920000,57469300,39610300000,2152930000,452330000000000,371608000,47076200000000
0,470212000000,0,0,125156000,79364700000,12393700000,452320000000000,784608000,60228800000000
140132000000,146153000000,0,0,180224000,19890400000,8219860000,452060000000000,274139000,38210900000000
0,170951000000,0,0,17673100,71866600000,1551740000,452010000000000,307094000,49705200000000
184981000000,29815700000,0,0,420969000,42288600000,39978200000,451840000000000,106794000,53428000000000
317985000000,106763000000,0,4243440000,959377000,50314600000,56419600000,451740000000000,446227000,54091100000000
0,117864000000,0,1262640000,26442700,63121800000,3328890000,451720000000000,321662000,54917900000000
103795000000,125226000000,0,0,119270000,82961300000,9881370000,451700000000000,303274000,54848900000000
0,169775000000,0,0,10408000,39805700000,2207300000,451540000000000,245837000,46515100000000
0,524347000000,0,8192490000,15743300,68165000000,1056250000,451140000000000,800803000,51515000000000
0,90248700000,0,0,61806100,51083400000,6672510000,450960000000000,305209000,46340900000000
0,179990000000,0,0,79031500,47562100000,9138220000,450860000000000,295332000,53777500000000
0,373560000000,0,0,157590000,82475500000,10280600000,450660000000000,590325000,57665600000000
0,175909000000,0,0,57784500,70432100000,5294430000,450380000000000,306820000,52986800000000
157139000000,188298000000,0,2965290000,176839000,78149600000,13598800000,450370000000000,423492000,57183000000000
111332000000,174550000000,0,0,194372000,64086400000,9357110000,450340000000000,542645000,55574100000000
0,189300000000,0,0,89311700,67535500000,10048400000,450280000000000,433780000,57235100000000
179628000000,105153000000,0,0,333623000,6054790000,14131900000,449710000000000,326712000,6390350000000
127476000000,255901000000,0,0,181611000,77806200000,7453110000,449600000000000,834806000,58698100000000
146000000000,184108000000,0,0,98178900,43841100000,6049000000,449440000000000,386621000,42771500000000
0,14922600000,0,0,45457900,55731600000,7761030000,448920000000000,115865000,50421900000000
0,48526000000,0,0,44384900,67298100000,14272300000,448740000000000,205590000,60338200000000
0,107702000000,0,0,29232100,89756400000,4661760000,448590000000000,493281000,56132000000000
0,98137200000,0,0,101394000,36206800000,19625900000,448460000000000,152503000,55974800000000
